station_cd,station_g_cd,station_name,station_name_rn,line_cd,lon,lat
1111007,1111007,新夕張,SHIN-YUBARI,11110,142.03657,42.936611
1111008,1111008,沼ノ沢,NUMANOSAWA,11110,142.030836,42.957586
1111009,1111009,南清水沢,MINAMISHIMIZUSAWA,11110,142.006597,42.985272
1111010,1111010,清水沢,SHIMIZUSAWA,11110,142.007285,42.99827
1111011,1111011,鹿ノ谷,SHIKANOTANI,11110,141.964476,43.039447
1111012,1111012,夕張,YUBARI,11110,141.967472,43.050926
1111013,1111013,占冠,SHIMUKAPPU,11110,142.400078,42.993088
1111014,1111014,トマム,TOMAMU,11110,142.610937,43.055913
1111015,1110618,新得,SHINTOKU,11110,142.832432,43.082501
1111101,1110434,苫小牧,TOMAKOMAI,11111,141.596837,42.639665
1111102,1111102,勇払,YUFUTSU,11111,141.727667,42.632805
1111103,1111103,浜厚真,HAMA-ATSUMA,11111,141.837071,42.606725
1111104,1111104,浜田浦,HAMA-ATSUMA,11111,141.88362,42.590722
1111105,1111105,鵡川,MUKAWA,11111,141.923892,42.578953
1111106,1111106,汐見,SHIOMI,11111,141.945255,42.550235
1111107,1111107,富川,TOMIKAWA,11111,142.020855,42.516865
1111108,1111108,日高門別,HIDAKA-MOMBETSU,11111,142.072692,42.481237
1111109,1111109,豊郷,TOYOSATO,11111,142.122493,42.470119
1111110,1111110,清畠,KIYOHATA,11111,142.176624,42.455709
1111111,1111111,厚賀,ATSUGA,11111,142.215896,42.430507
1111112,1111112,大狩部,OKARIBE,11111,142.259355,42.395695
1111113,1111113,節婦,SEPPU,11111,142.275541,42.38248
1111114,1111114,新冠,NIIKAPPU,11111,142.312585,42.360667
1111115,1111115,静内,SHIZUNAI,11111,142.360402,42.336559
1111116,1111116,静内海水浴場,SHIZUNAI-KAISUIYOKUJO,11111,142.400665,42.314084
1111117,1111117,東静内,HIGASHI-SHIZUNAI,11111,142.450485,42.304416
1111118,1111118,春立,HARUTACHI,11111,142.498943,42.268515
1111119,1111119,日高東別,HIDAKA-TOBETSU,11111,142.521371,42.280837
1111120,1111120,日高三石,HIDAKA-MITSUISHI,11111,142.566859,42.247269
1111121,1111121,蓬栄,HOEI,11111,142.604517,42.264636
1111122,1111122,本桐,HONKIRI,11111,142.630455,42.248205
1111123,1111123,荻伏,OGIFUSHI,11111,142.689432,42.206136
1111124,1111124,絵笛,EFUE,11111,142.736134,42.198428
1111125,1111125,浦河,URAKAWA,11111,142.769976,42.168366
1111126,1111126,東町,HIGASHICHO,11111,142.788931,42.156037
1111127,1111127,日高幌別,HIDAKA-HOROBETSU,11111,142.834519,42.142338
1111128,1111128,鵜苫,UTOMA,11111,142.882513,42.134449
1111129,1111129,西様似,NISHI-SAMANI,11111,142.908737,42.138411
1111130,1111130,様似,SAMANI,11111,142.93596,42.127936
1111201,1110315,札幌,SAPPORO,11112,141.350768,43.068612
1111202,1110314,桑園,SOEN,11112,141.332036,43.070744
1111203,1111203,八軒,HACHIKEN,11112,141.319145,43.085845
1111204,1111204,新川,SHINKAWA,11112,141.323824,43.098604
1111205,1111205,新琴似,SHIN-KOTONI,11112,141.335105,43.112928
1111206,1111206,太平,TAIHEI,11112,141.349526,43.12401
1111207,1111207,百合が原,YURIGAHARA,11112,141.360672,43.131476
1111208,1111208,篠路,SHINORO,11112,141.364323,43.145152
1111209,1111209,拓北,TAKUHOKU,11112,141.381013,43.155568
1111210,1111210,あいの里教育大,AINOSATO-KYOIKUDAI,11112,141.39842,43.15528
1111211,1111211,あいの里公園,AINOSATO-KOEN,11112,141.413276,43.161206
1111231,1111231,ロイズタウン,ROYCE' TOWN,11112,141.436236,43.179589
1111212,1111212,太美,FUTOMI,11112,141.449066,43.189801
1111213,1111213,当別,TOBETSU,11112,141.513764,43.22208
1111214,1111214,北海道医療大学,HOKKAIDO-IRYODAIGAKU,11112,141.54995,43.230925
1111215,1111215,石狩金沢,ISHIKARI-KANAZAWA,11112,141.569239,43.245385
1111216,1111216,本中小屋,MOTO-NAKAGOYA,11112,141.591661,43.28019
1111217,1111217,中小屋,NAKAGOYA,11112,141.602341,43.306846
1111218,1111218,月ケ岡,TSUKIGAOKA,11112,141.61807,43.324867
1111219,1111219,知来乙,CHIRAIOTSU,11112,141.649123,43.331545
1111220,1111220,石狩月形,ISHIKARI-TSUKIGATA,11112,141.670193,43.340869
1111221,1111221,豊ケ岡,TOYOGAOKA,11112,141.714026,43.366645
1111222,1111222,札比内,SAPPINAI,11112,141.742762,43.370926
1111223,1111223,晩生内,OSOKINAI,11112,141.779211,43.399921
1111224,1111224,札的,SATTEKI,11112,141.803549,43.419153
1111225,1111225,浦臼,URAUSU,11112,141.817376,43.430964
1111226,1111226,鶴沼,TSURUNUMA,11112,141.840637,43.457673
1111227,1111227,於札内,OSATSUNAI,11112,141.840102,43.473424
1111228,1111228,南下徳富,MINAMI-SHIMO-TOPPU,11112,141.844454,43.485542
1111229,1111229,下徳富,SHIMO-TOPPU,11112,141.855574,43.50271
1111230,1111230,新十津川,SHIN-TOTSUKAWA,11112,141.874172,43.545575
1111301,1110338,深川,FUKAGAWA,11113,142.041642,43.721021
1111302,1111302,北一已,KITA-ICHIYAN,11113,142.014721,43.742021
1111303,1111303,秩父別,CHIPPUBETSU,11113,141.967757,43.769099
1111304,1111304,北秩父別,KITA-CHIPPUBETSU,11113,141.960915,43.789375
1111305,1111305,石狩沼田,ISHIKARI-NUMATA,11113,141.934266,43.810032
1111306,1111306,真布,MAPPU,11113,141.906756,43.832965
1111307,1111307,恵比島,EBISHIMA,11113,141.88144,43.851296
1111308,1111308,峠下,TOUGESHITA,11113,141.818879,43.850789
1111309,1111309,幌糠,HORONUKA,11113,141.758418,43.855521
1111310,1111310,藤山,FUJIYAMA,11113,141.720588,43.88708
1111311,1111311,大和田,OWADA,11113,141.696528,43.913418
1111312,1111312,留萌,RUMOI,11113,141.651433,43.942848
1111313,1111313,瀬越,SEGOSHI,11113,141.634535,43.934987
1111314,1111314,浜中海水浴場,HAMANAKA-KAISUIYOKUJO,11113,141.632835,43.930354
1111315,1111315,礼受,REUKE,11113,141.611358,43.904871
1111316,1111316,阿分,AFUN,11113,141.605598,43.894339
1111317,1111317,信砂,NOBUSHA,11113,141.589039,43.874479
1111318,1111318,舎熊,SHAGUMA,11113,141.580068,43.869113
1111319,1111319,朱文別,SHUMONBETSU,11113,141.564328,43.860678
1111320,1111320,箸別,HASHIBETSU,11113,141.55164,43.859125
1111321,1111321,増毛,MASHIKE,11113,141.527559,43.856522
1111401,1110342,旭川,ASAHIKAWA,11114,142.357803,43.763492
1111402,1111402,神楽岡,KAGURAOKA,11114,142.358257,43.745033
1111403,1111403,緑が丘,MIDORIGAOKA,11114,142.365701,43.731074
1111404,1111404,西御料,NISHI-GORYO,11114,142.371507,43.720834
1111405,1111405,西瑞穂,NISHI-MIZUHO,11114,142.381982,43.70242
1111406,1111406,西神楽,NISHI-KAGURA,11114,142.393677,43.682181
1111407,1111407,西聖和,NISHI-SEIWA,11114,142.415209,43.669047
1111408,1111408,千代ケ岡,CHIYOGAOKA,11114,142.451024,43.643737
1111409,1111409,北美瑛,KITA-BIEI,11114,142.479594,43.617884
1111410,1111410,美瑛,BIEI,11114,142.461639,43.591186
1111411,1111411,美馬牛,BIBAUSHI,11114,142.447192,43.537408
1111412,1111412,上富良野,KAMI-FURANO,11114,142.468761,43.464046
1111413,1111413,西中,NISHINAKA,11114,142.441876,43.429569
1111414,1111414,ラベンダー畑,LAVENDER-FARM,11114,142.434032,43.42065
1111415,1111415,中富良野,NAKA-FURANO,11114,142.420812,43.405704
1111416,1111416,鹿討,SHIKAUCHI,11114,142.404812,43.387499
1111417,1111417,学田,GAKUDEN,11114,142.386118,43.366234
1111418,1110610,富良野,FURANO,11114,142.391374,43.347114
1111501,1110342,旭川,ASAHIKAWA,11115,142.357803,43.763492
1111502,1111502,旭川四条,ASAHIKAWAYOJO,11115,142.375815,43.764056
1111503,1111503,新旭川,SHIN-ASAHIKAWA,11115,142.384789,43.780174
1111504,1111504,永山,NAGAYAMA,11115,142.434382,43.814158
1111505,1111505,北永山,KITA-NAGAYAMA,11115,142.454493,43.826736
1111506,1111506,南比布,MINAMI-PIPPU,11115,142.467271,43.853342
1111507,1111507,比布,PIPPU,11115,142.471294,43.874478
1111508,1111508,北比布,KITA-PIPPU,11115,142.476545,43.901728
1111509,1111509,蘭留,RANRU,11115,142.473699,43.925072
1111510,1111510,塩狩,SHIOKARI,11115,142.4552,43.96794
1111511,1111511,和寒,WASSAMU,11115,142.415309,44.026932
1111512,1111512,東六線,HIGASHI-ROKUSEN,11115,142.388073,44.068723
1111513,1111513,剣淵,KEMBUCHI,11115,142.364754,44.09643
1111514,1111514,北剣淵,KITA-KEMBUCHI,11115,142.377955,44.139423
1111515,1111515,士別,SHIBETSU,11115,142.388247,44.172536
1111516,1111516,下士別,SHIMO-SHIBETSU,11115,142.396405,44.210583
1111517,1111517,多寄,TAYORO,11115,142.396315,44.241296
1111518,1111518,瑞穂,MIZUHO,11115,142.396244,44.266349
1111519,1111519,風連,FUREN,11115,142.421624,44.292238
1111520,1111520,名寄高校,NAYOROKOKO,11115,142.46548195769,44.330938813348
1111521,1111521,名寄,NAYORO,11115,142.465207,44.349403
1111522,1111522,日進,NISSHIN,11115,142.467354,44.381713
1111523,1111523,北星,HOKUSEI,11115,142.428116,44.441569
1111524,1111524,智恵文,CHIEBUN,11115,142.414772,44.455553
1111525,1111525,智北,CHIOKU,11115,142.394007,44.46103
1111526,1111526,南美深,MINAMI-BIFUKA,11115,142.367822,44.462604
1111527,1111527,美深,BIFUKA,11115,142.350597,44.482951
1111528,1111528,初野,HATSUNO,11115,142.336129,44.512808
1111529,1111529,紋穂内,MOMPONAI,11115,142.33357,44.538761
1111530,1111530,恩根内,ONNENAI,11115,142.309447,44.598486
1111531,1111531,豊清水,TOYOSHIMIZU,11115,142.270342,44.639503
1111532,1111532,天塩川温泉,TESHIOGAWA-ONSEN,11115,142.258682,44.665041
1111533,1111533,咲来,SAKKURU,11115,142.267569,44.692702
1111534,1111534,音威子府,OTOINEPPU,11115,142.259883,44.729448
1111535,1111535,筬島,OSASHIMA,11115,142.197777,44.738883
1111536,1111536,佐久,SAKU,11115,142.048562,44.743986
1111537,1111537,天塩中川,TESHIO-NAKAGAWA,11115,142.075335,44.81186
1111538,1111538,歌内,UTANAI,11115,142.052162,44.880493
1111539,1111539,問寒別,TOIKANBETSU,11115,142.025562,44.91233
1111540,1111540,糠南,NUKANAN,11115,142.000931,44.920778
1111541,1111541,雄信内,ONOPPUNAI,11115,141.935888,44.911735
1111542,1111542,安牛,YASUUSHI,11115,141.894187,44.949809
1111543,1111543,南幌延,MINAMI-HORONOBE,11115,141.884892,44.965084
1111544,1111544,上幌延,KAMI-HORONOBE,11115,141.880905,44.985787
1111545,1111545,幌延,HORONOBE,11115,141.84569,45.014503
1111546,1111546,下沼,SHIMONUMA,11115,141.758218,45.037146
1111547,1111547,豊富,TOYOTOMI,11115,141.772088,45.104624
1111548,1111548,徳満,TOKUMITSU,11115,141.751039,45.145838
1111549,1111549,兜沼,KABUTONUMA,11115,141.6972,45.220236
1111550,1111550,勇知,YUCHI,11115,141.685151,45.259339
1111551,1111551,抜海,BAKKAI,11115,141.644576,45.316866
1111552,1111552,南稚内,MINAMI-WAKKANAI,11115,141.683026,45.398166
1111553,1111553,稚内,WAKKANAI,11115,141.676999,45.416995
1111601,1110342,旭川,ASAHIKAWA,11116,142.357803,43.763492
1111602,1111502,旭川四条,ASAHIKAWAYOJO,11116,142.375815,43.764056
1111603,1111503,新旭川,SHIN-ASAHIKAWA,11116,142.384789,43.780174
1111604,1111604,南永山,MINAMI-NAGAYAMA,11116,142.40853,43.78055
1111605,1111605,東旭川,HIGASHI-ASAHIKAWA,11116,142.441544,43.776571
1111606,1111606,北日ノ出,KITA-HINODE,11116,142.466127,43.781813
1111607,1111607,桜岡,SAKURAOKA,11116,142.486968,43.801812
1111608,1111608,当麻,TOMA,11116,142.516987,43.825477
1111609,1111609,将軍山,SHOGUNZAN,11116,142.521559,43.857455
1111610,1111610,伊香牛,IKAUSHI,11116,142.525227,43.876025
1111611,1111611,愛別,AIBETSU,11116,142.582176,43.898635
1111612,1111612,中愛別,NAKA-AIBETSU,11116,142.655424,43.896216
1111613,1111613,愛山,AIZAN,11116,142.680699,43.866442
1111614,1111614,安足間,ANTAROMA,11116,142.693868,43.852011
1111615,1111615,東雲,TOUN,11116,142.716544,43.843693
1111616,1111616,上川,KAMIKAWA,11116,142.766895,43.848508
1111617,1111617,上白滝,KAMI-SHIRATAKI,11116,143.1444,43.876501
1111618,1111618,白滝,SHIRATAKI,11116,143.180795,43.884435
1111619,1111619,旧白滝,KYU-SHIRATAKI,11116,143.236729,43.919905
1111620,1111620,下白滝,SHIMO-SHIRATAKI,11116,143.276088,43.944553
1111621,1111621,丸瀬布,MARUSEPPU,11116,143.335817,44.006354
1111622,1111622,瀬戸瀬,SETOSE,11116,143.420937,44.008753
1111623,1111623,遠軽,ENGARU,11116,143.520667,44.060278
1111624,1111624,安国,YASUKUNI,11116,143.535762,43.993322
1111625,1111625,生野,IKUNO,11116,143.532945,43.959928
1111626,1111626,生田原,IKUTAHARA,11116,143.534627,43.923674
1111627,1111627,金華,KANEHANA,11116,143.57114,43.803484
1111628,1111628,西留辺蘂,NISHI-RUBESHIBE,11116,143.603257,43.785345
1111629,1111629,留辺蘂,RUBESHIBE,11116,143.621394,43.785534
1111630,1111630,相内,AINONAI,11116,143.756449,43.795948
1111631,1111631,東相内,HIGASHI-AINONAI,11116,143.809499,43.805466
1111632,1111632,西北見,NISHI-KITAMI,11116,143.841586,43.803114
1111633,1111633,北見,KITAMI,11116,143.898167,43.805504
1111634,1111634,柏陽,HAKUYO,11116,143.916737,43.824911
1111635,1111635,愛し野,ITOSHINO,11116,143.932962,43.841426
1111636,1111636,端野,TANNO,11116,143.942336,43.851172
1111637,1111637,緋牛内,HIUSHINAI,11116,143.999887,43.880431
1111638,1111638,美幌,BIHORO,11116,144.10563,43.836967
1111639,1111639,西女満別,NISHI-MEMAMBETSU,11116,144.148372,43.880057
1111640,1111640,女満別,MEMAMBETSU,11116,144.170665,43.915886
1111641,1111641,呼人,YOBITO,11116,144.218945,43.963695
1111642,1111642,網走,ABASHIRI,11116,144.254156,44.019873
1111701,1111642,網走,ABASHIRI,11117,144.254156,44.019873
1111702,1111702,桂台,KATSURADAI,11117,144.273223,44.016913
1111703,1111703,鱒浦,MASUURA,11117,144.296526,43.982481
1111704,1111704,藻琴,MOKOTO,11117,144.320079,43.968358
1111705,1111705,北浜,KITAHAMA,11117,144.352541,43.958549
1111706,1111706,原生花園,GENSEIKAEN,11117,144.41443,43.941033
1111707,1111707,浜小清水,HAMA-KOSHIMIZU,11117,144.453187,43.934077
1111708,1111708,止別,YAMUBETSU,11117,144.519818,43.921558
1111709,1111709,知床斜里,SHIRETOKO-SHARI,11117,144.661647,43.910749
1111710,1111710,中斜里,NAKA-SHARI,11117,144.659033,43.874608
1111711,1111711,南斜里,MINAMI-SHARI,11117,144.63431,43.867531
1111712,1111712,清里町,KIYOSATOCHO,11117,144.593948,43.83871
1111713,1111713,札弦,SATTSURU,11117,144.531526,43.786574
1111714,1111714,緑,MIDORI,11117,144.505499,43.718282
1111715,1111715,川湯温泉,KAWAYU-ONSEN,11117,144.457749,43.616258
1111716,1111716,美留和,BIRUWA,11117,144.437656,43.555316
1111717,1111717,摩周,MASHU,11117,144.463981,43.487373
1111718,1111718,南弟子屈,MINAMI-TESHIKAGA,11117,144.514729,43.428656
1111719,1111719,磯分内,ISOBUNNAI,11117,144.554322,43.379389
1111720,1111720,標茶,SHIBECHA,11117,144.608434,43.298472
1111721,1111721,五十石,GOJIKKOKU,11117,144.545558,43.238771
1111722,1111722,茅沼,KAYANUMA,11117,144.503788,43.202097
1111723,1111723,塘路,TORO,11117,144.496817,43.151739
1111724,1111724,細岡,HOSOOKA,11117,144.469683,43.105055
1111725,1111725,釧路湿原,KUSHIROSHITSUGEN,11117,144.447799,43.100647
1111726,1111726,遠矢,TOYA,11117,144.458367,43.047878
1111727,1110802,東釧路,HIGASHI-KUSHIRO,11117,144.411307,42.995207
1111728,1110731,釧路,KUSHIRO,11117,144.381983,42.990584
1111801,1111801,中小国,NAKA-OGUNI,11118,140.596798,41.051702
1111802,1111802,奥津軽いまべつ,OKUTSUGARU-IMABETSU,11118,140.515444,41.145083
1111803,1111803,竜飛海底,TAPPI-KAITEI,11118,140.347946,41.257228
1111804,1111804,吉岡海底,YOSHIOKA-KAITEI,11118,140.239354,41.442162
1111805,1111805,知内,SHIRIUCHI,11118,140.33494,41.601092
1111806,1111806,木古内,KIKONAI,11118,140.434004,41.677642
1111901,1111901,江差,ESASHI,11119,140.127933,41.856727
1111902,1111902,上ノ国,KAMINOKUNI,11119,140.124106,41.805567
1111903,1111903,中須田,NAKASUDA,11119,140.149321,41.787214
1111904,1111904,桂岡,KATSURAOKA,11119,140.166071,41.773096
1111905,1111905,宮越,MIYAKOSHI,11119,140.184998,41.762404
1111906,1111906,湯ノ岱,YUNOTAI,11119,140.243698,41.750312
1111907,1111907,神明,SHINMEI,11119,140.265709,41.734481
1111908,1111908,吉堀,YOSHIBORI,11119,140.379226,41.684059
1111909,1111909,渡島鶴岡,OSHIMA-TSURUOKA,11119,140.41137,41.671014
1111910,1111806,木古内,KIKONAI,99108,140.434004,41.677642
1111911,1111911,札苅,SATSUKARI,99108,140.468097,41.699271
1111912,1111912,泉沢,IZUMISAWA,99108,140.506797,41.700867
1111913,1111913,釜谷,KAMAYA,99108,140.53718,41.712153
1111914,1111914,渡島当別,OSHIMA-TOBETSU,99108,140.579109,41.737309
1111915,1111915,茂辺地,MOHEJI,99108,140.600561,41.766604
1111916,1111916,上磯,KAMIISO,99108,140.640599,41.81956
1111917,1111917,清川口,KIYOKAWAGUCHI,99108,140.652906,41.824615
1111918,1111918,久根別,KUNEBETSU,99108,140.666468,41.826727
1111919,1111919,東久根別,HIGASHI-KUNEBETSU,99108,140.679731,41.826005
1111920,1111920,七重浜,NANAEHAMA,99108,140.707957,41.817643
1111921,1110102,五稜郭,GORYOKAKU,99108,140.733539,41.803557
1111922,1110101,函館,HAKODATE,99108,140.726413,41.773709
1120101,1120601,八戸,HACHINOHE,11201,141.431499,40.5092
1120201,1120201,新庄,SHINJO,11202,140.306064,38.76256
1120202,1120202,泉田,IZUMITA,11202,140.310039,38.811758
1120203,1120203,羽前豊里,UZEN-TOYOSATO,11202,140.242247,38.836748
1120204,1120204,真室川,MAMUROGAWA,11202,140.254814,38.858243
1120205,1120205,釜淵,KAMABUCHI,11202,140.263864,38.93281
1120206,1120206,大滝,OTAKI,11202,140.320199,38.971485
1120207,1120207,及位,NOZOKI,11202,140.361164,38.992983
1120208,1120208,院内,INNAI,11202,140.4138,39.049706
1120209,1120209,横堀,YOKOBORI,11202,140.45131,39.064533
1120210,1120210,三関,MITSUSEKI,11202,140.483796,39.110196
1120211,1120211,上湯沢,KAMI-YUZAWA,11202,140.485262,39.134221
1120212,1120212,湯沢,YUZAWA,11202,140.487011,39.163443
1120213,1120213,下湯沢,SHIMO-YUZAWA,11202,140.50249,39.197196
1120214,1120214,十文字,JUMONJI,11202,140.526287,39.221186
1120215,1120215,醍醐,DAIGO,11202,140.53853,39.248716
1120216,1120216,柳田,YANAGITA,11202,140.553856,39.276385
1120217,1120217,横手,YOKOTE,11202,140.5604,39.310146
1120218,1120218,後三年,GOSANNEN,11202,140.538397,39.364891
1120219,1120219,飯詰,IIZUME,11202,140.515378,39.406013
1120220,1120220,大曲,OMAGARI,11202,140.479628,39.465712
1120221,1120221,神宮寺,JINGUJI,11202,140.426518,39.494841
1120222,1120222,刈和野,KARIWANO,11202,140.372402,39.547646
1120223,1120223,峰吉川,MINEYOSHIKAWA,11202,140.32314,39.566586
1120224,1120224,羽後境,UGO-SAKAI,11202,140.320722,39.618679
1120225,1120225,大張野,OBARINO,11202,140.274071,39.663347
1120226,1120226,和田,WADA,11202,140.218754,39.65087
1120227,1120227,四ツ小屋,YOTSUGOYA,11202,140.144946,39.661341
1120228,1120228,秋田,AKITA,11202,140.129931,39.716748
1120267,1120267,泉外旭川,IZUMI-SOTOASAHIKAWA,11202,140.112181,39.73835
1120229,1120229,土崎,TSUCHIZAKI,11202,140.073601,39.758453
1120230,1120230,上飯島,KAMI-IJIMA,11202,140.06847,39.779336
1120231,1120231,追分,OIWAKE,11202,140.05781,39.809925
1120232,1120232,大久保,OKUBO,11202,140.063079,39.87089
1120233,1120233,羽後飯塚,UGO-IIZUKA,11202,140.0733,39.898981
1120234,1120234,井川さくら,IKAWASAKURA,11202,140.076022,39.911925
1120235,1120235,八郎潟,HACHIROGATA,11202,140.078382,39.947366
1120236,1120236,鯉川,KOIKAWA,11202,140.077474,39.996361
1120237,1120237,鹿渡,KADO,11202,140.082621,40.044619
1120238,1120238,森岳,MORITAKE,11202,140.070886,40.103164
1120239,1120239,北金岡,KITA-KANAOKA,11202,140.063565,40.141895
1120240,1120240,東能代,HIGASHI-NOSHIRO,11202,140.065746,40.191579
1120241,1120241,鶴形,TSURUGATA,11202,140.118507,40.203879
1120242,1120242,富根,TOMINE,11202,140.172643,40.217956
1120243,1120243,二ツ井,FUTATSUI,11202,140.235729,40.212506
1120244,1120244,前山,MAEYAMA,11202,140.312378,40.214785
1120245,1120245,鷹ノ巣,TAKANOSU,11202,140.369816,40.232059
1120246,1120246,糠沢,NUKAZAWA,11202,140.397827,40.251094
1120247,1120247,早口,HAYAGUCHI,11202,140.447572,40.271315
1120248,1120248,下川沿,SHIMO-KAWAZOI,11202,140.496625,40.276408
1120249,1120249,大館,ODATE,11202,140.555946,40.288122
1120250,1120250,白沢,SHIRASAWA,11202,140.591657,40.338103
1120251,1120251,陣場,JIMBA,11202,140.607523,40.398864
1120252,1120252,津軽湯の沢,TSUGARUYUNOSAWA,11202,140.632055,40.441879
1120253,1120253,碇ケ関,IKARIGASEKI,11202,140.622443,40.478988
1120254,1120254,長峰,NAGAMINE,11202,140.603069,40.516072
1120255,1120255,大鰐温泉,OWANI-ONSEN,11202,140.566914,40.52154
1120256,1120256,石川,ISHIKAWA,11202,140.530951,40.556021
1120257,1120257,弘前,HIROSAKI,11202,140.485016,40.599723
1120258,1120258,撫牛子,NAIJOSHI,11202,140.497616,40.621298
1120259,1120259,川部,KAWABE,11202,140.521376,40.646862
1120260,1120260,北常盤,KITA-TOKIWA,11202,140.54359,40.67053
1120261,1120261,浪岡,NAMIOKA,11202,140.580664,40.71021
1120262,1120262,大釈迦,DAISHAKA,11202,140.587776,40.756736
1120263,1120263,鶴ケ坂,TSURUGASAKA,11202,140.634878,40.791228
1120264,1120264,津軽新城,TSUGARU-SHINJO,11202,140.672025,40.828022
1120265,1120265,新青森,SHIN-AOMORI,11202,140.693472,40.8275
1120266,1120120,青森,AOMORI,11202,140.734738,40.828668
1120301,1120110,野辺地,NOHEJI,11203,141.119603,40.855142
